author,title,genre,year,printrun,kid,junior,teen,exclude,location,sex
"Сысоев, В. П.","Золотая Ригма","Повести и рассказы",1984,30000,NA,1,NA,NA,NA,м
"Сычев, Д. С.","Близ голубых лагун","Воен. рассказы",1984,150000,NA,1,1,NA,Казань,м
"Табачников, С. М.","Путешествие в юность","Повесть и рассказы",1983,50000,NA,1,1,NA,Куйбышев,м
"Тарас, В. Е.",Размышление,Повести,1984,50000,NA,NA,1,NA,Минск,м
"Тараскин, А. С.",Палочка-выручалочка,Рассказ,1982,500000,NA,NA,NA,NA,NA,м
"Твердов, Е. Г.","Сказочный рыбак",Рассказы,1983,30000,1,NA,NA,NA,Архангельск,м
"Тверской, А. Д.","Турецкий марш",Повесть,1983,100000,NA,NA,1,NA,NA,м
"Тендряков, В. Ф.","Весенние перевертыши",Повесть,1983,300000,1,1,NA,NA,NA,м
"Тендряков, В. Ф.",Чудотворная,Повесть,1984,750000,NA,NA,NA,NA,NA,м
"Титаренко, Е. М.","На маленьком кусочке вселенной",Повесть,1982,75000,NA,NA,1,NA,NA,м
"Титаренко, Е. М.","Четверо с базарной площади","Приключенч. повесть",1983,30000,NA,1,NA,NA,Воронеж,м
"Титенко, В. А.",Волокушники,Рассказы,1982,15000,NA,1,NA,NA,Красноярск,м
"Титов, В. А.","Всем смертям назло...",Повесть,1983,200000,NA,NA,1,NA,NA,м
"Тихомиров, В. И.",Краснодеревщики,Повесть,1983,100000,NA,1,1,NA,NA,м
"Тихомиров, О. Н.","На страже Руси",NA,1983,100000,1,NA,NA,NA,NA,м
"Тихонов, Н. С.","Военные кони",Рассказы,1983,150000,1,NA,NA,NA,NA,м
"Тихонов, Н. С.","Ленинградские рассказы",NA,1984,100000,NA,1,1,NA,NA,м
"Тихонов, Н. С.",Рассказы,NA,1983,300000,NA,NA,NA,NA,NA,м
"Тихонов, Н. С.","Удивительные маленькие истории",Рассказы,1982,450000,NA,NA,NA,NA,NA,м
"Тихонов, Н. С.","Храбрый партизан","Рассказы. Сказка",1983,40000,NA,NA,NA,NA,NA,м
"Тихонов, Н. С.","Храбрый партизан",Рассказы,1984,150000,NA,NA,NA,NA,NA,м
"Ткаченко, А. С.","Мыс Раманон","Повесть, рассказы и сказки",1982,100000,NA,1,1,NA,NA,м
"Тоболкин, З. К.","Жид-был Кузьма",Повести,1984,90000,NA,1,1,NA,Минск,м
"Толстой, А. Н.",Аэлита,"Фантаст. повесть",1982,75000,NA,1,1,NA,NA,м
"Толстой, А. Н.",Аэлита,Роман,1983,50000,NA,1,1,NA,Архангельск,м
"Толстой, А. Н.",Аэлита,Роман,1983,50000,NA,1,1,NA,Горький,м
"Толстой, А. Н.",Аэлита,Роман,1983,50000,NA,1,1,NA,Красноярск,м
"Толстой, А. Н.","Волшебная дуга","Повести, рассказы, роман",1983,200000,NA,NA,NA,NA,NA,м
"Толстой, А. Н.","Гиперблоид инженера Гарина",Роман,1982,500000,NA,NA,NA,NA,NA,м
"Толстой, А. Н.","Гиперблоид инженера Гарина",Роман,1983,300000,NA,NA,NA,NA,NA,м
"Толстой, А. Н.","Детство Никиты",Повесть,1983,400000,NA,1,NA,NA,Минск,м
"Толстой, А. Н.","Детство Никиты",Повесть,1984,200000,NA,1,NA,NA,NA,м
"Толстой, А. Н.","Петр Первый",Роман,1983,80000,NA,1,1,NA,NA,м
"Толстой, А. Н.","Повести и рассказы",NA,1982,50000,NA,NA,NA,NA,Магадан,м
"Толстой, А. Н.","Повести и рассказы",NA,1983,500000,NA,NA,1,NA,NA,м
"Толстой, А. Н.","Сорочья сказка",NA,1982,600000,1,NA,NA,NA,NA,м
"Толстой, А. Н.","Хождение по мукам","Трилогия: В 2 т.",1984,500000,NA,NA,NA,NA,NA,м
"Томин, Ю. Г.","А, Б, В, Г, Д и другие...",Повесть,1982,100000,NA,1,1,NA,NA,м
"Томин, Ю. Г.","Карусели над городом","Повесть, в которой правда все, кроме выдумки",1983,100000,NA,1,1,NA,NA,м
"Тотров, Р. Х.","Зверт, которого никто не боялся",NA,1984,10000,1,NA,NA,NA,NA,м
"Третьяков, Ю. Ф.","Командир особого отряда","Повесть, рассказы",1982,30000,NA,1,NA,NA,Воронеж,м
"Троепольский, Г. Н.","Белый Бим Черное ухо",Повесть,1982,300000,NA,NA,NA,NA,NA,м
"Троепольский, Г. Н.","Белый Бим Черное ухо",Повесть,1983,100000,NA,1,1,NA,Барнаул,м
"Трошин, Е. Ф.",Серебрянка,Рассказы,1982,150000,1,NA,NA,NA,Казань,м
"Тулин, В. Ф.","Когда спускаются звезды",Повесть,1983,50000,1,NA,NA,NA,Свердловск,м
"Турнев, К. А.","Любовь Яровая",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Туров, А. Ф.","Изменчий природы лик",Рассказы,1982,100000,1,NA,NA,NA,NA,м
"Турчин, И. А.",Братья,Роман,1984,100000,NA,1,1,NA,NA,м
"Турчин, И. А.",Кураж,Роман,1983,100000,NA,1,1,NA,NA,м
"Турчин, И. А.","Недремлющий лес",Повести,1982,50000,NA,1,1,NA,NA,м
"Тынянова, Л. Н.","Мятежники Горного корпуса",Повесть,1983,100000,NA,1,NA,NA,NA,м
"Тюленева, Н. К.",Тайна,Повесть,1982,100000,NA,1,NA,NA,NA,ж
"Уварова, Л. З.","История от первого лица","Повести, рассказы",1984,100000,NA,NA,1,NA,NA,ж
"Устинов, В. С.","Осколки Красного солнца",NA,1982,30000,NA,1,NA,NA,Калининград,м
"Устинович, Н. С.","Таежные рассказы",NA,1983,750000,1,NA,NA,NA,NA,м
"Устюжанинов, Л. И.",Вадька-капитан,NA,1983,50000,NA,1,NA,NA,Алма-Ата,м
"Уткин, В. С.","Гремящий мост",Повесть,1983,65000,1,1,NA,NA,Киев,м
"Фадеев, А. А.",Метелица,"Рассказы: Отр. из романа ""Разгром""",1982,750000,NA,NA,NA,NA,NA,м
"Фадеев, А. А.",Метелица,"Отр. из романа ""Разгром""",1982,50000,1,NA,NA,NA,Кишинев,м
"Фадеев, А. А.","Молодая гвардия",Роман,1982,50000,NA,NA,NA,NA,Донецк,м
"Фадеев, А. А.","Молодая гвардия",Роман,1982,4000,NA,NA,NA,NA,Каунас,м
"Фадеев, А. А.","Молодая гвардия",Роман,1982,200000,NA,NA,NA,NA,NA,м
"Фадеев, А. А.","Молодая гвардия",Роман,1982,1535000,NA,NA,NA,NA,NA,м
"Фадеев, А. А.","Молодая гвардия",Роман,1983,100000,NA,1,1,NA,NA,м
"Фадеев, А. А.","Молодая гвардия",Роман,1984,100000,NA,1,1,NA,NA,м
"Фадеев, А. А.","Молодая гвардия",NA,1984,100000,NA,NA,NA,NA,Алма-Ата,м
"Фадеев, А. А.","Молодая гвардия",Роман,1984,150000,NA,NA,1,NA,Кишинев,м
"Фадеев, А. А.",Разгром,Роман,1982,100000,NA,NA,NA,NA,NA,м
"Фадеев, А. А.",Разгром,Роман,1983,100000,NA,NA,NA,NA,NA,м
"Фадеев, А. А.",Разгром,Роман,1982,200000,NA,NA,NA,NA,NA,м
"Фадеев, А. А.",Разгром,Роман,1982,140000,NA,NA,NA,NA,NA,м
"Фадеев, А. А.",Разгром,Роман,1983,300000,NA,NA,NA,NA,Казань,м
"Фадеев, А. А.",Разгром,Роман,1983,25000,NA,1,NA,NA,NA,м
"Фадеев, А. А.",Разгром,Роман,1984,200000,NA,NA,NA,NA,NA,м
"Фадеев, А. А.",Разгром,Роман,1984,250000,NA,NA,NA,NA,NA,м
"Фадеев, А. А.",Разгром,Роман,NA,NA,NA,NA,NA,NA,NA,NA
"Федин, К. А.","Первые радости",Роман,1982,141500,NA,NA,1,NA,Минск,м
"Федоров, Н. Т.","На Аптекарском острове","Рассказы. Повесть",1983,150000,1,NA,NA,NA,NA,м
"Федоров,И. А.","С мечтою о небе: (Записки летчика-инструктора)",Повесть,1983,15000,NA,1,1,NA,Якутск,м
"Федорова, Г.","Трудный год Димки Рогозина",Повести,1983,30000,1,1,NA,NA,Кишинев,ж
"Федосеев, Г. А.","Пашка из Медвежьего лога",Повесть,1983,100000,NA,1,NA,NA,Новосибирск,м
"Федосеев, Г. А.","Тропою испытаний",Повесть,1984,100000,NA,1,1,NA,NA,м
"Филиппов, М. И.","Партизанские были","Повесть и рассказы",1983,15000,NA,1,NA,NA,Новосибирск,м
"Фингарет, С. И.","Скифы в остроконечных шапках",Повесть,1982,150000,1,NA,NA,NA,NA,м
"Фомин, Л. Л.","Высоко над Волгой",Сборник,1983,15000,NA,NA,NA,NA,NA,м
"Формозов, А. Н.","Шесть дней в лесах: (Приключения юных натуралистов)",Повесть,1984,50000,1,NA,NA,NA,Горький,м
"Фраерман, Р. И.","Дикая собака динго, или Повесть о первой любви",NA,1984,100000,NA,NA,NA,NA,NA,м
"Фраерман, Р. И.","Дикая собака динго, или Повесть о первой любви; (Дальнее плавание)",Повести,1982,100000,NA,NA,1,NA,Петрозаводск,м
"Фролова, М. Ф.","А вы мне - кто?",Повесть,1984,15000,NA,NA,NA,NA,Днепропетровск,ж
"Фролова, М. Ф.","Гуси - красные лапки...",Повесть,1983,100000,NA,NA,NA,NA,NA,ж
"Фролова, М. Ф.",Козырка,Повесть,1983,115000,1,1,NA,NA,Киев,ж
"Фурманов, Д. А.",Чапаев,Роман,1982,50000,NA,1,1,NA,Краснодар,м
"Фурманов, Д. А.",Чапаев,Роман,1982,337000,NA,1,1,NA,Минск,м
"Фурманов, Д. А.",Чапаев,Повесть,1983,300000,NA,NA,NA,NA,NA,м
"Фурманов, Д. А.",Чапаев,Роман,1983,50000,NA,1,1,NA,Горький,м
"Фурманов, Д. А.",Чапаев,NA,1983,90000,NA,1,1,NA,Махачкала,м
"Фурманов, Д. А.",Чапаев,Роман,1983,30000,NA,NA,1,NA,Якутск,м
"Фурманов, Д. А.",Чапаев,NA,1984,623000,NA,NA,NA,NA,NA,м
"Фурманов, Д. А.",Чапаев,Роман,1984,100000,NA,NA,1,NA,NA,м
"Фурманов, Д. А.","Чапаев; (Мятеж)",Романы,1982,500000,NA,NA,NA,NA,Алма-Ата,м
"Хавкин, О. А.","Нилка; (Моя Чалдонка)",Повести,1982,75000,NA,1,1,NA,NA,м
"Хазанов, Ю. С.","Мой марафон","Рассказы и повести",1983,100000,1,NA,NA,NA,NA,м
"Ханаев, И. А.","Синяя осока","Повесть и рассказы",1984,65000,NA,1,NA,NA,Ярославль,м
"Харитонов, А. Г.","Чинька, Чинька...",Повесть,1983,15000,1,NA,NA,NA,Владивосток,м
"Хатанзейский, П. А.","Тыко и Авко",Повесть,1982,15000,1,NA,NA,NA,Архангельск,м
"Херсонский, А. А.","Тайна затонувшей баржи",Повесть,1982,15000,NA,1,NA,NA,Челябинск,м
"Ходжаев, Я.","Вундергай - сыщик",Повесть,1984,30000,NA,1,1,NA,Ташкент,м
"Ходза, Н. А.","Дорога жизни",Рассказы,1984,150000,1,NA,NA,NA,NA,м
"Хомяков, О. М.","Приз века",Повесть,1983,15000,NA,1,1,NA,Свердловск,м
"Христолюбова, И. П.","Загадочная личность","Рассказы Маши Веткиной",1982,15000,NA,1,NA,NA,Пермь,ж
"Циолковский, К. Э.","На Луне","Фантаст. повесть",1984,100000,NA,1,NA,NA,NA,м
"Цодикова, Г. И.","Прилетайте, скворцы!",Повесть,1983,30000,NA,1,NA,NA,Ташкент,ж
"Чаплина, В. В.","Питомцы зоопарка",Рассказы,1983,100000,1,NA,NA,NA,NA,ж
"Чарушин, Е. И.",Зверята,Рассказы,1982,300000,1,NA,NA,NA,NA,м
"Чарушин, Е. И.","Что за зверь?",Рассказы,1984,300000,1,NA,NA,NA,Новосибирск,м
"Чарушин, Е. И.; Пришвин, М. М.",Рассказы,NA,1984,40000,NA,NA,NA,NA,NA,мм
"Чекменев, В. П.",Жили-поживали,Повесть,1984,15000,NA,1,1,NA,Саратов,мм
"Чернецова, А. В.; Чернецова, К. В.","Будь красивой, Тошка!",Повесть,1984,30000,NA,1,1,NA,Иркутск,жж
"Черноголовина, В. Г.","Робот на час","Повести и рассказы",1982,50000,NA,NA,1,NA,Алма-Ата,ж
"Чижевский, Б. А.","Моряками становятся в море","Повесть из воспоминаний о жизни и службе",1982,100000,NA,1,1,NA,NA,м
"Чинарева, Т. Ф.","Однажды в Шишкино весной...",Повесть,1984,30000,1,NA,NA,NA,Хабаровск,ж
"Чирков, В. А.","Вот столечко тигра","Сказки и рассказы",1982,30000,1,NA,NA,NA,Кишинев,м
"Чудин, Н. А.","Пламя над степью",Повесть,1983,15000,NA,1,1,NA,Ставрополь,м
"Шагинян, М. С.","Четыре урока у Ленина",NA,1984,100000,NA,NA,NA,NA,"Ростов н/Д",ж
"Шагинян, М. С.","Четыре урока у Ленина",Очерки,1984,100000,NA,1,1,NA,Тула,ж
"Шаповалов, В. М.","Живите весело на свете. (Дедушкины вечера)","Повести, рассказы",1982,30000,1,NA,NA,NA,Воронеж,м
"Шатько, Е. И.","Гудят пароходы","Повести, рассказы",1982,100000,NA,1,NA,NA,NA,м
"Шеблаев, И. Е.","Носил я тогда буденовку",Повесть,1984,30000,NA,NA,1,NA,Воронеж,м
"Шевченко, М. П.","Кто ты на земле","Повесть о маленьком современнике",1984,100000,NA,NA,1,NA,NA,м
"Шейкин, А. Л.","Тайна всех тайн","Научн.-фантаст. повести",1984,100000,NA,1,1,NA,NA,м
"Шилин, А. Е.","Зеленые бегунки","Повесть, рассказы",1984,30000,NA,1,1,NA,Воронеж,м
"Шилов, А. Е.","Звезда Генгера",Повесть,1984,100000,1,NA,NA,NA,NA,м
"Ширяева, Г. Д.","Утренний иней","Роман и повести",1983,100000,NA,NA,1,NA,Саратов,ж
"Ширяева, Г. Д.","Человек Иван Чижиков, или Повесть о девочке из дегенды; (Гюрги-Дюрги-Дюк)",Повести,1982,100000,NA,1,NA,NA,NA,ж
"Шишкан, К. Б.","Неразгаданный материк","Роман, повести, рассказы",1982,50000,NA,1,1,NA,Кишинев,м
"Шишкан, К. Б.","Спасенное имя",Повесть,1983,100000,NA,1,1,NA,NA,м
"Шолохов, М. А.","Алешкино сердце; (Нахаленок; Судьба человека)",Рассказы,1984,500000,NA,NA,NA,NA,NA,м
"Шолохов, М. А.","Донские рассказы",NA,1984,150000,NA,NA,NA,NA,NA,м
"Шолохов, М. А.",Нахаленок,NA,1982,100000,1,NA,NA,NA,NA,м
"Шолохов, М. А.",Нахаленок,NA,1982,300000,1,NA,NA,NA,NA,м
"Шолохов, М. А.",Нахаленок,Рассказ,1982,200000,NA,NA,NA,NA,NA,м
"Шолохов, М. А.","Они сражались за Родину",Сборник,1983,50000,NA,NA,NA,NA,Краснодар,м
"Шолохов, М. А.","Они сражались за Родину","Главы из романа",1984,200000,NA,NA,NA,NA,NA,м
"Шолохов, М. А.",Пахота,"Из романа ""Поднятая целина""",1984,300000,1,NA,NA,NA,NA,м
"Шолохов, М. А.","Поднятая целина",Роман,1982,100000,NA,NA,1,NA,NA,м
"Шолохов, М. А.","Поднятая целина",Роман,1983,150000,NA,NA,1,NA,NA,м
"Шолохов, М. А.","Поднятая целина",Роман,1982,75000,NA,1,1,NA,Махачкала,м
"Шолохов, М. А.","Поднятая целина",Роман,1982,75000,NA,NA,NA,NA,Уфа,м
"Шолохов, М. А.","Поднятая целина",Роман,1983,80000,NA,NA,1,NA,NA,м
"Шолохов, М. А.",Путь-дороженька,Повесть,1984,30000,NA,NA,NA,NA,"Ростов н/Д",м
"Шолохов, М. А.","Судьба человека",Рассказ,1982,150000,NA,NA,NA,NA,Ташкент,м
"Шолохов, М. А.","Судьба человека",Рассказы,1983,100000,NA,1,1,NA,NA,м
"Шолохов, М. А.","Судьба человека",Рассказы,1984,100000,NA,1,1,NA,NA,м
"Шолохов, М. А.",Федотка,"Из романа ""Поднятая целина""",1982,500000,1,NA,NA,NA,NA,м
"Шолохов, М. А.",Федотка,"Из романа ""Поднятая целина""",1984,300000,1,NA,NA,NA,NA,м
"Шугаев, В. М.","Паром через Киренгу",Рассказы,1984,250000,NA,NA,1,NA,Иркутск,м
"Шульжик, В. В.","Красивые корабли",Рассказ,1982,300000,1,NA,NA,NA,NA,м
"Шумков, О. А.","Утренняя дорога",Рассказы,1983,15000,1,NA,NA,NA,Владивосток,м
"Шурлыгин, В. Г.","Космонавт Сергеев",Повесть,1982,100000,NA,1,1,NA,NA,м
"Шуртаков, С. И.","Где ночует солнышко","Рассказы и повесть",1983,165000,1,NA,NA,NA,Ярославль,м
"Шуф, П. Е.","Сбор трубил карнай",Повесть,1984,100000,NA,1,NA,NA,NA,м
"Шуф, П. Е.","Тайна Лысой горы: ((Записки Балтабаева-младшего))",Повесть,1983,40000,NA,1,1,NA,NA,м
"Щербаков, А. А.",Сдвиг,"Научн.-фантаст. повести",1982,100000,NA,1,1,NA,NA,м
"Эдельман, Л. Л.","С понедельника - новая жизнь",Рассказы,1984,24000,NA,1,NA,NA,Алма-Ата,м
"Юндин, И. А.",Дозорка,NA,1982,100000,NA,NA,NA,NA,Владивосток,м
"Ющенко, В. Т.","Журавлиные выселки",Повесть,1984,30000,NA,NA,NA,NA,Воронеж,м
"Ядвин, В. И.","Я вернусь к тебе, океан!",Роман,1983,100000,NA,NA,1,NA,NA,м
"Яковенко, В. К.","Партизанские орлята",Сборник,1984,65000,NA,NA,NA,NA,NA,м
"Яковлев, Ю. Я.","Где начинается небо",Избранное,1982,100000,1,1,NA,NA,NA,м
"Яковлев, Ю. Я.","Двенадцать историй","Повести и рассказы",1983,100000,NA,1,1,NA,NA,м
"Яковлев, Ю. Я.","Неприкосновенный запас",Избранное,1983,100000,NA,NA,1,NA,NA,м
"Яковлев, Ю. Я.","Родная страна",Рассказы,1982,150000,1,NA,NA,NA,NA,м
"Ян, В.",Батый,Роман,1982,400000,NA,NA,NA,NA,NA,м
"Яновская, Ж. И.",Первые,Повесть,1982,50000,NA,1,1,NA,NA,ж
"Яновская, Ж. И.",Первые,Повесть,1984,90000,NA,1,1,NA,Минск,ж
"Яхонтов, А. Н.","Дождик в крапинку",Повесть,1984,100000,NA,NA,1,NA,NA,м
NA,Возвращение,"Проза конца 40-х - нач. 50-х гг.",1984,100000,NA,NA,NA,NA,NA,NA
NA,Волгарята,"Лит.-худож. сб.",1982,30000,NA,1,NA,NA,Волгоград,NA
NA,"Зимний дуб","Рассказы советских писателей",1983,65000,NA,NA,1,NA,NA,NA
NA,"Мир приключений","Сб. приключенч. и фантаст. Повестей и рассказов",1983,100000,NA,NA,NA,NA,NA,NA
NA,"Мир приключений","Сб. приключенч. и фантаст. Повестей и рассказов",1984,100000,NA,1,1,NA,NA,NA
NA,"Мы — пионеры","Стихи и рассказы: сборник",1982,200000,1,NA,NA,NA,NA,NA
NA,"Несерьезные дети","Рассказы молодых писателей",1983,100000,NA,1,1,NA,NA,NA
NA,"Огни над Амуром",Сборник,1982,100000,NA,NA,1,NA,NA,NA
NA,Орленок,"Лит.-худож. сб. для детей сред. И ст. возраста",1984,50000,NA,NA,NA,NA,NA,NA
NA,"Платиновый обруч","Фантаст. Произведения",1982,30000,NA,NA,NA,NA,NA,NA
NA,"Повести, рассказы",Сборник,1984,100000,NA,NA,NA,NA,NA,NA
NA,"Подари нмне чисто поле",Сборник,1982,15000,1,NA,NA,NA,Тула,NA
NA,"Золотой луг",NA,1982,407000,NA,NA,NA,NA,NA,NA
NA,"Санный путь",Рассказы,1983,50000,NA,1,1,NA,Иркутск,NA
NA,"Сельский двор",Сборник,1984,100000,NA,1,1,NA,NA,NA
NA,"Синяя дорога","Сб. фантастики",1984,100000,NA,1,1,NA,NA,NA
NA,"Твои защитники",Сборник,1982,10000,NA,NA,NA,NA,Ашхабад,NA
NA,"Твои защитники",Сборник,1984,50000,NA,NA,NA,NA,Омск,NA
NA,"Ты плюс мы","Публицист. и лит.-худож. сб. для юношества",1982,5000,NA,NA,NA,NA,NA,NA
NA,"Это молодость наша","Повести, рассказы, очерки",1982,200000,NA,NA,NA,NA,NA,NA
NA,"Юные бойцы революции",Рассказы,1983,300000,1,NA,NA,NA,NA,NA
NA,"Был город-фронт, была блокада...","Рассказы, стихи, очерки, документы, хроника блокад. дней",1984,100000,NA,NA,1,NA,NA,NA
NA,Волгарята,"Лит.-худож. сб.",1983,50000,NA,1,NA,NA,Волгоград,NA
NA,Волгарята,"Лит.-худож. сб.",1984,30000,NA,NA,NA,NA,Волгоград,NA
NA,"Выросли мы в пламени","Повести, рассказы, стихи",1983,50000,NA,1,NA,NA,Иркутск,NA
NA,"На дне",NA,1984,100000,NA,NA,1,NA,NA,NA
NA,"Гремите, барабаны!",Сборник,1982,100000,NA,1,1,NA,NA,NA
NA,"Ленинский броневик","Повести и рассказы",1983,100000,NA,1,1,NA,NA,м
NA,"Наш бронепоезд",Повесть,1983,300000,1,NA,NA,NA,NA,м
NA,"Живет на земле сказка...","Рассказы и сказки",1984,30000,1,NA,NA,NA,Саратов,NA
NA,"Четвертая высота",NA,1984,100000,NA,NA,NA,NA,Киев,NA
